siteCode,siteName,borough,latitude,longitude,averaging_period,date,pollutant,value
WA7,Putney High Street,Wandsworth,,,Month,2016-03-01,NO2,137.3
WA7,Putney High Street,Wandsworth,,,Month,2016-03-01,PM10,28.7
WA7,Putney High Street,Wandsworth,,,Month,2016-04-01,NO2,134.2
WA7,Putney High Street,Wandsworth,,,Month,2016-04-01,PM10,21.3
WA7,Putney High Street,Wandsworth,,,Month,2016-05-01,NO2,131.8
WA7,Putney High Street,Wandsworth,,,Month,2016-05-01,PM10,25.5
WA7,Putney High Street,Wandsworth,,,Month,2016-06-01,NO2,127.3
WA7,Putney High Street,Wandsworth,,,Month,2016-06-01,PM10,22.0
WA7,Putney High Street,Wandsworth,,,Month,2016-07-01,NO2,127.2
WA7,Putney High Street,Wandsworth,,,Month,2016-07-01,PM10,19.3
WA7,Putney High Street,Wandsworth,,,Month,2016-08-01,PM10,23.9
WA7,Putney High Street,Wandsworth,,,Month,2016-09-01,NO2,112.8
WA7,Putney High Street,Wandsworth,,,Month,2016-09-01,PM10,23.9
WA7,Putney High Street,Wandsworth,,,Month,2016-10-01,NO2,97.3
WA7,Putney High Street,Wandsworth,,,Month,2016-10-01,PM10,24.2
WA7,Putney High Street,Wandsworth,,,Month,2016-11-01,NO2,125.2
WA7,Putney High Street,Wandsworth,,,Month,2016-11-01,PM10,25.5
WA7,Putney High Street,Wandsworth,,,Month,2016-12-01,NO2,116.9
WA7,Putney High Street,Wandsworth,,,Month,2016-12-01,PM10,36.6
WA7,Putney High Street,Wandsworth,,,Year,2017-01-01,NO2,76.0
WA7,Putney High Street,Wandsworth,,,Month,2017-01-01,NO2,105.8
WA7,Putney High Street,Wandsworth,,,Year,2017-01-01,PM10,25.0
WA7,Putney High Street,Wandsworth,,,Month,2017-01-01,PM10,36.0
WA7,Putney High Street,Wandsworth,,,Month,2017-02-01,NO2,82.0
WA7,Putney High Street,Wandsworth,,,Month,2017-02-01,PM10,27.5
WA7,Putney High Street,Wandsworth,,,Month,2017-03-01,NO2,70.9
WA7,Putney High Street,Wandsworth,,,Month,2017-03-01,PM10,22.6
WA7,Putney High Street,Wandsworth,,,Month,2017-04-01,NO2,68.8
WA7,Putney High Street,Wandsworth,,,Month,2017-04-01,PM10,23.5
WA7,Putney High Street,Wandsworth,,,Month,2017-05-01,NO2,65.9
WA7,Putney High Street,Wandsworth,,,Month,2017-05-01,PM10,25.1
WA7,Putney High Street,Wandsworth,,,Month,2017-06-01,NO2,53.4
WA7,Putney High Street,Wandsworth,,,Month,2017-06-01,PM10,20.4
WA7,Putney High Street,Wandsworth,,,Month,2017-07-01,PM10,19.6
WA7,Putney High Street,Wandsworth,,,Month,2017-08-01,NO2,59.5
WA7,Putney High Street,Wandsworth,,,Month,2017-08-01,PM10,23.2
WA7,Putney High Street,Wandsworth,,,Month,2017-09-01,NO2,63.2
WA7,Putney High Street,Wandsworth,,,Month,2017-09-01,PM10,23.0
WA7,Putney High Street,Wandsworth,,,Month,2017-10-01,NO2,72.0
WA7,Putney High Street,Wandsworth,,,Month,2017-10-01,PM10,24.1
WA7,Putney High Street,Wandsworth,,,Month,2017-11-01,NO2,91.3
WA7,Putney High Street,Wandsworth,,,Month,2017-11-01,PM10,27.9
WA7,Putney High Street,Wandsworth,,,Month,2017-12-01,NO2,96.8
WA7,Putney High Street,Wandsworth,,,Month,2017-12-01,PM10,22.0
WA7,Putney High Street,Wandsworth,,,Year,2018-01-01,NO2,67.0
WA7,Putney High Street,Wandsworth,,,Month,2018-01-01,NO2,76.2
WA7,Putney High Street,Wandsworth,,,Year,2018-01-01,PM10,25.0
WA7,Putney High Street,Wandsworth,,,Month,2018-01-01,PM10,23.2
WA7,Putney High Street,Wandsworth,,,Month,2018-02-01,NO2,73.6
WA7,Putney High Street,Wandsworth,,,Month,2018-02-01,PM10,27.7
WA7,Putney High Street,Wandsworth,,,Month,2018-03-01,NO2,66.5
WA7,Putney High Street,Wandsworth,,,Month,2018-03-01,PM10,29.8
WA7,Putney High Street,Wandsworth,,,Month,2018-04-01,NO2,70.8
WA7,Putney High Street,Wandsworth,,,Month,2018-04-01,PM10,27.2
WA7,Putney High Street,Wandsworth,,,Month,2018-05-01,NO2,63.0
WA7,Putney High Street,Wandsworth,,,Month,2018-05-01,PM10,31.6
WA7,Putney High Street,Wandsworth,,,Month,2018-06-01,NO2,55.1
WA7,Putney High Street,Wandsworth,,,Month,2018-06-01,PM10,24.0
WA7,Putney High Street,Wandsworth,,,Month,2018-07-01,NO2,65.1
WA7,Putney High Street,Wandsworth,,,Month,2018-07-01,PM10,25.6
WA7,Putney High Street,Wandsworth,,,Month,2018-08-01,NO2,67.1
WA7,Putney High Street,Wandsworth,,,Month,2018-08-01,PM10,21.0
WA7,Putney High Street,Wandsworth,,,Month,2018-09-01,NO2,73.2
WA7,Putney High Street,Wandsworth,,,Month,2018-09-01,PM10,22.3
WA7,Putney High Street,Wandsworth,,,Month,2018-10-01,NO2,73.6
WA7,Putney High Street,Wandsworth,,,Month,2018-10-01,PM10,21.5
WA7,Putney High Street,Wandsworth,,,Month,2018-11-01,NO2,57.1
WA7,Putney High Street,Wandsworth,,,Month,2018-11-01,PM10,24.0
WA7,Putney High Street,Wandsworth,,,Month,2018-12-01,NO2,68.3
WA7,Putney High Street,Wandsworth,,,Month,2018-12-01,PM10,20.2
WA7,Putney High Street,Wandsworth,,,Year,2019-01-01,NO2,69.0
WA7,Putney High Street,Wandsworth,,,Month,2019-01-01,NO2,86.5
WA7,Putney High Street,Wandsworth,,,Year,2019-01-01,PM10,22.0
WA7,Putney High Street,Wandsworth,,,Month,2019-01-01,PM10,26.7
WA7,Putney High Street,Wandsworth,,,Month,2019-02-01,NO2,78.0
WA7,Putney High Street,Wandsworth,,,Month,2019-02-01,PM10,34.5
WA7,Putney High Street,Wandsworth,,,Month,2019-03-01,NO2,76.5
WA7,Putney High Street,Wandsworth,,,Month,2019-03-01,PM10,23.2
WA7,Putney High Street,Wandsworth,,,Month,2019-04-01,NO2,58.4
WA7,Putney High Street,Wandsworth,,,Month,2019-04-01,PM10,33.9
WA7,Putney High Street,Wandsworth,,,Month,2019-05-01,NO2,71.7
WA7,Putney High Street,Wandsworth,,,Month,2019-05-01,PM10,21.3
WA7,Putney High Street,Wandsworth,,,Month,2019-06-01,NO2,60.4
WA7,Putney High Street,Wandsworth,,,Month,2019-06-01,PM10,18.8
WA7,Putney High Street,Wandsworth,,,Month,2019-07-01,NO2,70.4
WA7,Putney High Street,Wandsworth,,,Month,2019-07-01,PM10,19.4
WA7,Putney High Street,Wandsworth,,,Month,2019-08-01,NO2,62.7
WA7,Putney High Street,Wandsworth,,,Month,2019-08-01,PM10,19.0
WA7,Putney High Street,Wandsworth,,,Month,2019-09-01,NO2,62.6
WA7,Putney High Street,Wandsworth,,,Month,2019-09-01,PM10,20.0
WA7,Putney High Street,Wandsworth,,,Month,2019-10-01,NO2,63.5
WA7,Putney High Street,Wandsworth,,,Month,2019-10-01,PM10,17.5
WA7,Putney High Street,Wandsworth,,,Month,2019-11-01,NO2,70.8
WA7,Putney High Street,Wandsworth,,,Month,2019-11-01,PM10,18.3
WA7,Putney High Street,Wandsworth,,,Month,2019-12-01,NO2,69.0
WA7,Putney High Street,Wandsworth,,,Month,2019-12-01,PM10,18.8
WA7,Putney High Street,Wandsworth,,,Year,2020-01-01,NO2,58.0
WA7,Putney High Street,Wandsworth,,,Month,2020-01-01,NO2,70.5
WA7,Putney High Street,Wandsworth,,,Year,2020-01-01,PM10,19.0
WA7,Putney High Street,Wandsworth,,,Month,2020-01-01,PM10,21.6
WA7,Putney High Street,Wandsworth,,,Month,2020-02-01,NO2,72.0
WA7,Putney High Street,Wandsworth,,,Month,2020-02-01,PM10,21.0
WA7,Putney High Street,Wandsworth,,,Month,2020-03-01,NO2,58.5
WA7,Putney High Street,Wandsworth,,,Month,2020-03-01,PM10,18.3
WA7,Putney High Street,Wandsworth,,,Month,2020-04-01,NO2,36.3
WA7,Putney High Street,Wandsworth,,,Month,2020-04-01,PM10,24.4
WA7,Putney High Street,Wandsworth,,,Month,2020-05-01,NO2,37.3
WA7,Putney High Street,Wandsworth,,,Month,2020-05-01,PM10,19.1
WA7,Putney High Street,Wandsworth,,,Month,2020-06-01,NO2,49.5
WA7,Putney High Street,Wandsworth,,,Month,2020-06-01,PM10,15.8
WA7,Putney High Street,Wandsworth,,,Month,2020-07-01,NO2,66.1
WA7,Putney High Street,Wandsworth,,,Month,2020-07-01,PM10,14.2
WA7,Putney High Street,Wandsworth,,,Month,2020-08-01,NO2,59.2
WA7,Putney High Street,Wandsworth,,,Month,2020-08-01,PM10,19.9
WA7,Putney High Street,Wandsworth,,,Month,2020-09-01,NO2,66.0
WA7,Putney High Street,Wandsworth,,,Month,2020-09-01,PM10,18.3
WA7,Putney High Street,Wandsworth,,,Month,2020-10-01,NO2,63.3
WA7,Putney High Street,Wandsworth,,,Month,2020-10-01,PM10,15.0
WA7,Putney High Street,Wandsworth,,,Month,2020-11-01,NO2,65.9
WA7,Putney High Street,Wandsworth,,,Month,2020-11-01,PM10,25.0
WA7,Putney High Street,Wandsworth,,,Month,2020-12-01,NO2,55.8
WA7,Putney High Street,Wandsworth,,,Month,2020-12-01,PM10,15.7
WA7,Putney High Street,Wandsworth,,,Year,2021-01-01,NO2,62.0
WA7,Putney High Street,Wandsworth,,,Month,2021-01-01,NO2,58.8
WA7,Putney High Street,Wandsworth,,,Year,2021-01-01,PM10,20.0
WA7,Putney High Street,Wandsworth,,,Month,2021-01-01,PM10,17.3
WA7,Putney High Street,Wandsworth,,,Month,2021-02-01,NO2,49.4
WA7,Putney High Street,Wandsworth,,,Month,2021-02-01,PM10,21.3
WA7,Putney High Street,Wandsworth,,,Month,2021-03-01,NO2,63.2
WA7,Putney High Street,Wandsworth,,,Month,2021-03-01,PM10,25.5
WA7,Putney High Street,Wandsworth,,,Month,2021-04-01,NO2,53.2
WA7,Putney High Street,Wandsworth,,,Month,2021-04-01,PM10,24.2
WA7,Putney High Street,Wandsworth,,,Month,2021-05-01,NO2,65.1
WA7,Putney High Street,Wandsworth,,,Month,2021-05-01,PM10,18.6
WA7,Putney High Street,Wandsworth,,,Month,2021-06-01,NO2,64.6
WA7,Putney High Street,Wandsworth,,,Month,2021-06-01,PM10,17.5
WA7,Putney High Street,Wandsworth,,,Month,2021-07-01,NO2,61.3
WA7,Putney High Street,Wandsworth,,,Month,2021-07-01,PM10,23.2
WA7,Putney High Street,Wandsworth,,,Month,2021-08-01,NO2,53.5
WA7,Putney High Street,Wandsworth,,,Month,2021-08-01,PM10,16.3
WA7,Putney High Street,Wandsworth,,,Month,2021-09-01,NO2,65.5
WA7,Putney High Street,Wandsworth,,,Month,2021-09-01,PM10,29.8
WA7,Putney High Street,Wandsworth,,,Month,2021-10-01,NO2,77.7
WA7,Putney High Street,Wandsworth,,,Month,2021-10-01,PM10,17.9
WA7,Putney High Street,Wandsworth,,,Month,2021-11-01,NO2,76.5
WA7,Putney High Street,Wandsworth,,,Month,2021-11-01,PM10,20.5
WA7,Putney High Street,Wandsworth,,,Month,2021-12-01,NO2,53.1
WA7,Putney High Street,Wandsworth,,,Month,2021-12-01,PM10,15.9
WA7,Putney High Street,Wandsworth,,,Year,2022-01-01,NO2,72.0
WA7,Putney High Street,Wandsworth,,,Month,2022-01-01,NO2,73.6
WA7,Putney High Street,Wandsworth,,,Year,2022-01-01,PM10,20.0
WA7,Putney High Street,Wandsworth,,,Month,2022-01-01,PM10,26.9
WA7,Putney High Street,Wandsworth,,,Month,2022-02-01,NO2,66.7
WA7,Putney High Street,Wandsworth,,,Month,2022-02-01,PM10,19.5
WA7,Putney High Street,Wandsworth,,,Month,2022-03-01,PM10,27.7
WA7,Putney High Street,Wandsworth,,,Month,2022-04-01,PM10,20.2
WA7,Putney High Street,Wandsworth,,,Month,2022-05-01,PM10,18.7
WA7,Putney High Street,Wandsworth,,,Month,2022-06-01,PM10,19.7
WA7,Putney High Street,Wandsworth,,,Month,2022-07-01,PM10,17.8
WA7,Putney High Street,Wandsworth,,,Month,2022-08-01,PM10,19.7
WA7,Putney High Street,Wandsworth,,,Month,2022-09-01,PM10,16.2
WA7,Putney High Street,Wandsworth,,,Month,2022-10-01,PM10,17.9
WA7,Putney High Street,Wandsworth,,,Month,2022-11-01,PM10,16.7
WA7,Putney High Street,Wandsworth,,,Month,2022-12-01,PM10,20.8
WA7,Putney High Street,Wandsworth,,,Year,2023-01-01,NO2,35.0
WA7,Putney High Street,Wandsworth,,,Year,2023-01-01,PM10,18.0
WA7,Putney High Street,Wandsworth,,,Month,2023-01-01,PM10,19.3
WA7,Putney High Street,Wandsworth,,,Month,2023-02-01,PM10,27.7
WA7,Putney High Street,Wandsworth,,,Month,2023-03-01,NO2,71.8
WA7,Putney High Street,Wandsworth,,,Month,2023-03-01,PM10,16.8
WA7,Putney High Street,Wandsworth,,,Month,2023-04-01,NO2,48.3
WA7,Putney High Street,Wandsworth,,,Month,2023-04-01,PM10,16.5
WA7,Putney High Street,Wandsworth,,,Month,2023-05-01,NO2,27.6
WA7,Putney High Street,Wandsworth,,,Month,2023-05-01,PM10,17.2
WA7,Putney High Street,Wandsworth,,,Month,2023-06-01,NO2,21.2
WA7,Putney High Street,Wandsworth,,,Month,2023-06-01,PM10,20.1
WA7,Putney High Street,Wandsworth,,,Month,2023-07-01,NO2,27.9
WA7,Putney High Street,Wandsworth,,,Month,2023-07-01,PM10,14.5
WA7,Putney High Street,Wandsworth,,,Month,2023-08-01,NO2,31.7
WA7,Putney High Street,Wandsworth,,,Month,2023-08-01,PM10,14.0
WA7,Putney High Street,Wandsworth,,,Month,2023-09-01,NO2,30.9
WA7,Putney High Street,Wandsworth,,,Month,2023-09-01,PM10,24.6
WA7,Putney High Street,Wandsworth,,,Month,2023-10-01,PM10,17.2
WA7,Putney High Street,Wandsworth,,,Month,2023-11-01,PM10,18.7
WA7,Putney High Street,Wandsworth,,,Month,2023-12-01,PM10,14.2
WA8,Putney High Street facade,Wandsworth,,,Year,2010-01-01,NO2,135.0
WA8,Putney High Street facade,Wandsworth,,,Month,2010-05-01,NO2,113.7
WA8,Putney High Street facade,Wandsworth,,,Month,2010-06-01,NO2,116.9
WA8,Putney High Street facade,Wandsworth,,,Month,2010-07-01,NO2,161.7
WA8,Putney High Street facade,Wandsworth,,,Month,2010-08-01,NO2,133.8
WA8,Putney High Street facade,Wandsworth,,,Month,2010-09-01,NO2,140.8
WA8,Putney High Street facade,Wandsworth,,,Month,2010-10-01,NO2,133.6
WA8,Putney High Street facade,Wandsworth,,,Month,2010-11-01,NO2,132.4
WA8,Putney High Street facade,Wandsworth,,,Month,2010-12-01,NO2,133.3
WA8,Putney High Street facade,Wandsworth,,,Year,2011-01-01,NO2,128.0
WA8,Putney High Street facade,Wandsworth,,,Month,2011-01-01,NO2,132.8
WA8,Putney High Street facade,Wandsworth,,,Month,2011-02-01,NO2,117.5
WA8,Putney High Street facade,Wandsworth,,,Month,2011-03-01,NO2,107.4
WA8,Putney High Street facade,Wandsworth,,,Month,2011-04-01,NO2,115.3
WA8,Putney High Street facade,Wandsworth,,,Month,2011-05-01,NO2,128.6
WA8,Putney High Street facade,Wandsworth,,,Month,2011-06-01,NO2,139.3
WA8,Putney High Street facade,Wandsworth,,,Month,2011-07-01,NO2,132.9
WA8,Putney High Street facade,Wandsworth,,,Month,2011-08-01,NO2,132.3
WA8,Putney High Street facade,Wandsworth,,,Month,2011-09-01,NO2,140.9
WA8,Putney High Street facade,Wandsworth,,,Month,2011-10-01,NO2,130.3
WA8,Putney High Street facade,Wandsworth,,,Month,2011-11-01,NO2,98.5
WA8,Putney High Street facade,Wandsworth,,,Month,2011-12-01,NO2,155.8
WA8,Putney High Street facade,Wandsworth,,,Year,2012-01-01,NO2,129.0
WA8,Putney High Street facade,Wandsworth,,,Month,2012-01-01,NO2,136.7
WA8,Putney High Street facade,Wandsworth,,,Month,2012-02-01,NO2,148.9
WA8,Putney High Street facade,Wandsworth,,,Month,2012-03-01,NO2,127.8
WA8,Putney High Street facade,Wandsworth,,,Month,2012-04-01,NO2,123.9
WA8,Putney High Street facade,Wandsworth,,,Month,2012-05-01,NO2,118.3
WA8,Putney High Street facade,Wandsworth,,,Month,2012-06-01,NO2,109.6
WA8,Putney High Street facade,Wandsworth,,,Month,2012-07-01,NO2,125.6
WA8,Putney High Street facade,Wandsworth,,,Month,2012-08-01,NO2,118.6
WA8,Putney High Street facade,Wandsworth,,,Month,2012-09-01,NO2,140.6
WA8,Putney High Street facade,Wandsworth,,,Month,2012-10-01,NO2,122.9
WA8,Putney High Street facade,Wandsworth,,,Month,2012-11-01,NO2,148.9
WA8,Putney High Street facade,Wandsworth,,,Month,2012-12-01,NO2,127.7
WA8,Putney High Street facade,Wandsworth,,,Year,2013-01-01,NO2,106.0
WA8,Putney High Street facade,Wandsworth,,,Month,2013-01-01,NO2,122.7
WA8,Putney High Street facade,Wandsworth,,,Month,2013-02-01,NO2,107.3
WA8,Putney High Street facade,Wandsworth,,,Month,2013-03-01,NO2,96.0
WA8,Putney High Street facade,Wandsworth,,,Month,2013-04-01,NO2,108.6
WA8,Putney High Street facade,Wandsworth,,,Month,2013-05-01,NO2,116.0
WA8,Putney High Street facade,Wandsworth,,,Month,2013-06-01,NO2,83.1
WA8,Putney High Street facade,Wandsworth,,,Month,2013-07-01,NO2,92.5
WA8,Putney High Street facade,Wandsworth,,,Month,2013-08-01,NO2,112.8
WA8,Putney High Street facade,Wandsworth,,,Month,2013-09-01,NO2,99.6
WA8,Putney High Street facade,Wandsworth,,,Month,2013-10-01,NO2,96.0
WA8,Putney High Street facade,Wandsworth,,,Month,2013-11-01,NO2,119.4
WA8,Putney High Street facade,Wandsworth,,,Month,2013-12-01,NO2,114.5
WA8,Putney High Street facade,Wandsworth,,,Year,2014-01-01,NO2,95.0
WA8,Putney High Street facade,Wandsworth,,,Month,2014-01-01,NO2,103.7
WA8,Putney High Street facade,Wandsworth,,,Month,2014-02-01,NO2,90.5
WA8,Putney High Street facade,Wandsworth,,,Month,2014-03-01,NO2,103.3
WA8,Putney High Street facade,Wandsworth,,,Month,2014-04-01,NO2,95.8
WA8,Putney High Street facade,Wandsworth,,,Month,2014-05-01,NO2,95.0
WA8,Putney High Street facade,Wandsworth,,,Month,2014-06-01,NO2,100.5
WA8,Putney High Street facade,Wandsworth,,,Month,2014-07-01,NO2,80.0
WA8,Putney High Street facade,Wandsworth,,,Month,2014-08-01,NO2,55.6
WA8,Putney High Street facade,Wandsworth,,,Month,2014-09-01,NO2,68.3
WA8,Putney High Street facade,Wandsworth,,,Month,2014-10-01,NO2,107.2
WA8,Putney High Street facade,Wandsworth,,,Month,2014-11-01,NO2,120.6
WA8,Putney High Street facade,Wandsworth,,,Month,2014-12-01,NO2,125.0
WA8,Putney High Street facade,Wandsworth,,,Year,2015-01-01,NO2,96.0
WA8,Putney High Street facade,Wandsworth,,,Month,2015-01-01,NO2,111.6
WA8,Putney High Street facade,Wandsworth,,,Month,2015-02-01,NO2,109.1
WA8,Putney High Street facade,Wandsworth,,,Month,2015-03-01,NO2,101.1
WA8,Putney High Street facade,Wandsworth,,,Month,2015-04-01,NO2,80.4
WA8,Putney High Street facade,Wandsworth,,,Month,2015-05-01,NO2,82.6
WA8,Putney High Street facade,Wandsworth,,,Month,2015-06-01,NO2,93.3
WA8,Putney High Street facade,Wandsworth,,,Month,2015-07-01,NO2,101.8
WA8,Putney High Street facade,Wandsworth,,,Month,2015-08-01,NO2,85.7
WA8,Putney High Street facade,Wandsworth,,,Month,2015-09-01,NO2,91.4
WA8,Putney High Street facade,Wandsworth,,,Month,2015-10-01,NO2,95.4
WA8,Putney High Street facade,Wandsworth,,,Month,2015-11-01,NO2,106.8
WA8,Putney High Street facade,Wandsworth,,,Month,2015-12-01,NO2,93.7
WA8,Putney High Street facade,Wandsworth,,,Year,2016-01-01,NO2,98.0
WA8,Putney High Street facade,Wandsworth,,,Month,2016-01-01,NO2,98.5
WA8,Putney High Street facade,Wandsworth,,,Month,2016-02-01,NO2,107.4
WA8,Putney High Street facade,Wandsworth,,,Month,2016-03-01,NO2,105.8
WA8,Putney High Street facade,Wandsworth,,,Month,2016-04-01,NO2,108.8
WA8,Putney High Street facade,Wandsworth,,,Month,2016-05-01,NO2,92.1
WA8,Putney High Street facade,Wandsworth,,,Month,2016-06-01,NO2,103.9
WA8,Putney High Street facade,Wandsworth,,,Month,2016-07-01,NO2,99.9
WA8,Putney High Street facade,Wandsworth,,,Month,2016-08-01,NO2,103.6
WA8,Putney High Street facade,Wandsworth,,,Month,2016-09-01,NO2,96.2
WA8,Putney High Street facade,Wandsworth,,,Month,2016-10-01,NO2,81.7
WA8,Putney High Street facade,Wandsworth,,,Month,2016-11-01,NO2,97.2
WA8,Putney High Street facade,Wandsworth,,,Month,2016-12-01,NO2,85.3
WA8,Putney High Street facade,Wandsworth,,,Year,2017-01-01,NO2,60.0
WA8,Putney High Street facade,Wandsworth,,,Month,2017-01-01,NO2,84.7
WA8,Putney High Street facade,Wandsworth,,,Month,2017-02-01,NO2,66.0
WA8,Putney High Street facade,Wandsworth,,,Month,2017-03-01,NO2,58.9
WA8,Putney High Street facade,Wandsworth,,,Month,2017-04-01,NO2,56.2
WA8,Putney High Street facade,Wandsworth,,,Month,2017-05-01,NO2,48.8
WA8,Putney High Street facade,Wandsworth,,,Month,2017-06-01,NO2,45.8
WA8,Putney High Street facade,Wandsworth,,,Month,2017-07-01,NO2,47.4
WA8,Putney High Street facade,Wandsworth,,,Month,2017-08-01,NO2,53.5
WA8,Putney High Street facade,Wandsworth,,,Month,2017-09-01,NO2,51.8
WA8,Putney High Street facade,Wandsworth,,,Month,2017-10-01,NO2,55.8
WA8,Putney High Street facade,Wandsworth,,,Month,2017-11-01,NO2,71.6
WA8,Putney High Street facade,Wandsworth,,,Month,2017-12-01,NO2,73.4
WA8,Putney High Street facade,Wandsworth,,,Year,2018-01-01,NO2,62.0
WA8,Putney High Street facade,Wandsworth,,,Month,2018-01-01,NO2,53.9
WA8,Putney High Street facade,Wandsworth,,,Month,2018-02-01,NO2,73.6
WA8,Putney High Street facade,Wandsworth,,,Month,2018-03-01,NO2,61.5
WA8,Putney High Street facade,Wandsworth,,,Month,2018-04-01,NO2,61.4
WA8,Putney High Street facade,Wandsworth,,,Month,2018-05-01,NO2,69.3
WA8,Putney High Street facade,Wandsworth,,,Month,2018-06-01,NO2,58.5
WA8,Putney High Street facade,Wandsworth,,,Month,2018-07-01,NO2,56.3
WA8,Putney High Street facade,Wandsworth,,,Month,2018-08-01,NO2,58.5
WA8,Putney High Street facade,Wandsworth,,,Month,2018-09-01,NO2,65.6
WA8,Putney High Street facade,Wandsworth,,,Month,2018-10-01,NO2,72.2
WA8,Putney High Street facade,Wandsworth,,,Month,2018-11-01,NO2,53.7
WA8,Putney High Street facade,Wandsworth,,,Month,2018-12-01,NO2,59.3
WA8,Putney High Street facade,Wandsworth,,,Year,2019-01-01,NO2,66.0
WA8,Putney High Street facade,Wandsworth,,,Month,2019-01-01,NO2,67.3
WA8,Putney High Street facade,Wandsworth,,,Month,2019-02-01,NO2,85.4
WA8,Putney High Street facade,Wandsworth,,,Month,2019-03-01,NO2,83.6
WA8,Putney High Street facade,Wandsworth,,,Month,2019-04-01,NO2,59.8
WA8,Putney High Street facade,Wandsworth,,,Month,2019-05-01,NO2,66.6
WA8,Putney High Street facade,Wandsworth,,,Month,2019-06-01,NO2,56.9
WA8,Putney High Street facade,Wandsworth,,,Month,2019-07-01,NO2,66.2
WA8,Putney High Street facade,Wandsworth,,,Month,2019-08-01,NO2,64.7
WA8,Putney High Street facade,Wandsworth,,,Month,2019-09-01,NO2,55.3
WA8,Putney High Street facade,Wandsworth,,,Month,2019-10-01,NO2,60.4
WA8,Putney High Street facade,Wandsworth,,,Month,2019-11-01,NO2,62.9
WA8,Putney High Street facade,Wandsworth,,,Month,2019-12-01,NO2,69.0
WA8,Putney High Street facade,Wandsworth,,,Year,2020-01-01,NO2,53.0
WA8,Putney High Street facade,Wandsworth,,,Month,2020-01-01,NO2,71.3
WA8,Putney High Street facade,Wandsworth,,,Month,2020-02-01,NO2,65.4
WA8,Putney High Street facade,Wandsworth,,,Month,2020-03-01,NO2,52.3
WA8,Putney High Street facade,Wandsworth,,,Month,2020-04-01,NO2,34.4
WA8,Putney High Street facade,Wandsworth,,,Month,2020-05-01,NO2,32.1
WA8,Putney High Street facade,Wandsworth,,,Month,2020-06-01,NO2,43.3
WA8,Putney High Street facade,Wandsworth,,,Month,2020-07-01,NO2,51.5
WA8,Putney High Street facade,Wandsworth,,,Month,2020-08-01,NO2,51.4
WA8,Putney High Street facade,Wandsworth,,,Month,2020-09-01,NO2,66.5
WA8,Putney High Street facade,Wandsworth,,,Month,2020-10-01,NO2,59.2
WA8,Putney High Street facade,Wandsworth,,,Month,2020-12-01,NO2,54.9
WA8,Putney High Street facade,Wandsworth,,,Year,2021-01-01,NO2,57.0
WA8,Putney High Street facade,Wandsworth,,,Month,2021-01-01,NO2,54.8
WA8,Putney High Street facade,Wandsworth,,,Month,2021-02-01,NO2,48.0
WA8,Putney High Street facade,Wandsworth,,,Month,2021-03-01,NO2,59.5
WA8,Putney High Street facade,Wandsworth,,,Month,2021-04-01,NO2,51.8
WA8,Putney High Street facade,Wandsworth,,,Month,2021-05-01,NO2,59.9
WA8,Putney High Street facade,Wandsworth,,,Month,2021-06-01,NO2,58.3
WA8,Putney High Street facade,Wandsworth,,,Month,2021-07-01,NO2,57.3
WA8,Putney High Street facade,Wandsworth,,,Month,2021-08-01,NO2,45.7
WA8,Putney High Street facade,Wandsworth,,,Month,2021-09-01,NO2,56.3
WA8,Putney High Street facade,Wandsworth,,,Month,2021-10-01,NO2,56.8
WA8,Putney High Street facade,Wandsworth,,,Month,2021-11-01,NO2,71.4
WA8,Putney High Street facade,Wandsworth,,,Month,2021-12-01,NO2,55.0
WA8,Putney High Street facade,Wandsworth,,,Year,2022-01-01,NO2,47.0
WA8,Putney High Street facade,Wandsworth,,,Month,2022-01-01,NO2,55.8
WA8,Putney High Street facade,Wandsworth,,,Month,2022-02-01,NO2,56.0
WA8,Putney High Street facade,Wandsworth,,,Month,2022-03-01,NO2,43.7
WA8,Putney High Street facade,Wandsworth,,,Month,2022-04-01,NO2,43.0
WA8,Putney High Street facade,Wandsworth,,,Month,2022-05-01,NO2,54.3
WA8,Putney High Street facade,Wandsworth,,,Month,2022-06-01,NO2,48.5
WA8,Putney High Street facade,Wandsworth,,,Month,2022-07-01,NO2,46.6
WA8,Putney High Street facade,Wandsworth,,,Month,2022-08-01,NO2,36.4
WA8,Putney High Street facade,Wandsworth,,,Month,2022-09-01,NO2,43.6
WA8,Putney High Street facade,Wandsworth,,,Month,2022-10-01,NO2,45.1
WA9,"Felsham Road, Putney",Wandsworth,,,Year,2011-01-01,NO2,46.0
WA9,"Felsham Road, Putney",Wandsworth,,,Month,2011-01-01,NO2,42.0
WA9,"Felsham Road, Putney",Wandsworth,,,Year,2011-01-01,PM10,22.0
WA9,"Felsham Road, Putney",Wandsworth,,,Month,2011-02-01,NO2,65.2
WA9,"Felsham Road, Putney",Wandsworth,,,Month,2011-03-01,NO2,88.5
WA9,"Felsham Road, Putney",Wandsworth,,,Month,2011-03-01,PM10,41.6
WA9,"Felsham Road, Putney",Wandsworth,,,Month,2011-04-01,NO2,41.9
