site_code,borough,lat,lon,sensor_type,year,month,month_name,pollutant,value,date,averaging_period,site_name
25,Richmond upon Thames,51.465142,-0.25665,DT,2023,0,Annual,NO2,27.7,2023-01,Annual,"URRW, (nr. East Sheen Primary Schl)"
25,Merton,51.425459,-0.20187515,DT,2024,0,Annual,NO2,24.3,2024-01,Annual,Alexandra Road
26,Merton,51.427789,-0.19321019,DT,2017,0,Annual,NO2,47.0,2017-01,Annual,Gap Road
26,Richmond upon Thames,51.461933,-0.28601,DT,2017,0,Annual,NO2,40.0,2017-01,Annual,"URRW, Sheen (nr. Courtland Estate)"
26,Merton,51.427789,-0.19321019,DT,2018,0,Annual,NO2,45.0,2018-01,Annual,Gap Road
26,Richmond upon Thames,51.461933,-0.28601,DT,2018,0,Annual,NO2,36.0,2018-01,Annual,"URRW, Sheen (nr. Courtland Estate)"
26,Merton,51.427789,-0.19321019,DT,2019,0,Annual,NO2,45.0,2019-01,Annual,Gap Road
26,Richmond upon Thames,51.461933,-0.28601,DT,2019,0,Annual,NO2,34.0,2019-01,Annual,"URRW, Sheen (nr. Courtland Estate)"
26,Merton,51.427789,-0.19321019,DT,2020,0,Annual,NO2,34.4,2020-01,Annual,Gap Road
26,Richmond upon Thames,51.461933,-0.28601,DT,2020,0,Annual,NO2,32.0,2020-01,Annual,"URRW, Sheen (nr. Courtland Estate)"
26,Merton,51.427789,-0.19321019,DT,2021,0,Annual,NO2,34.7,2021-01,Annual,Gap Road
26,Richmond upon Thames,51.461933,-0.28601,DT,2021,0,Annual,NO2,33.0,2021-01,Annual,"URRW, Sheen (nr. Courtland Estate)"
26,Merton,51.427789,-0.19321019,DT,2022,0,Annual,NO2,29.4,2022-01,Annual,Gap Road
26,Richmond upon Thames,51.461933,-0.28601,DT,2022,0,Annual,NO2,28.0,2022-01,Annual,"URRW, Sheen (nr. Courtland Estate)"
26,Merton,51.427789,-0.19321019,DT,2023,0,Annual,NO2,26.8,2023-01,Annual,Gap Road
26,Richmond upon Thames,51.461933,-0.28601,DT,2023,0,Annual,NO2,27.5,2023-01,Annual,"URRW, Sheen (nr. Courtland Estate)"
26,Merton,51.427789,-0.19321019,DT,2024,0,Annual,NO2,25.0,2024-01,Annual,Gap Road
27,Merton,51.428247,-0.18848819,DT,2017,0,Annual,NO2,46.0,2017-01,Annual,Plough Lane
27,Merton,51.428247,-0.18848819,DT,2018,0,Annual,NO2,46.0,2018-01,Annual,Plough Lane
27,Merton,51.428247,-0.18848819,DT,2019,0,Annual,NO2,42.0,2019-01,Annual,Plough Lane
27,Merton,51.428247,-0.18848819,DT,2020,0,Annual,NO2,32.0,2020-01,Annual,Plough Lane
27,Merton,51.428247,-0.18848819,DT,2021,0,Annual,NO2,32.2,2021-01,Annual,Plough Lane
27,Merton,51.428247,-0.18848819,DT,2022,0,Annual,NO2,32.4,2022-01,Annual,Plough Lane
27,Merton,51.428247,-0.18848819,DT,2023,0,Annual,NO2,28.4,2023-01,Annual,Plough Lane
27,Merton,51.428247,-0.18848819,DT,2024,0,Annual,NO2,24.6,2024-01,Annual,Plough Lane
28,Merton,51.416491,-0.18718403,DT,2017,0,Annual,NO2,46.0,2017-01,Annual,11 Haydons Road
28,Richmond upon Thames,51.452312,-0.282383,DT,2017,0,Annual,NO2,17.0,2017-01,Annual,"Holly Lodge, Richmond Pk"
28,Merton,51.416491,-0.18718403,DT,2018,0,Annual,NO2,49.0,2018-01,Annual,11 Haydons Road
28,Richmond upon Thames,51.452312,-0.282383,DT,2018,0,Annual,NO2,18.0,2018-01,Annual,"Holly Lodge, Richmond Pk"
28,Merton,51.416491,-0.18718403,DT,2019,0,Annual,NO2,43.0,2019-01,Annual,11 Haydons Road
28,Richmond upon Thames,51.452312,-0.282383,DT,2019,0,Annual,NO2,17.0,2019-01,Annual,"Holly Lodge, Richmond Pk"
28,Merton,51.416491,-0.18718403,DT,2020,0,Annual,NO2,33.4,2020-01,Annual,11 Haydons Road
28,Richmond upon Thames,51.452312,-0.282383,DT,2020,0,Annual,NO2,12.0,2020-01,Annual,"Holly Lodge, Richmond Pk"
28,Merton,51.416491,-0.18718403,DT,2021,0,Annual,NO2,31.3,2021-01,Annual,11 Haydons Road
28,Richmond upon Thames,51.452312,-0.282383,DT,2021,0,Annual,NO2,12.0,2021-01,Annual,"Holly Lodge, Richmond Pk"
28,Merton,51.416491,-0.18718403,DT,2022,0,Annual,NO2,28.2,2022-01,Annual,11 Haydons Road
28,Richmond upon Thames,51.452312,-0.282383,DT,2022,0,Annual,NO2,11.0,2022-01,Annual,"Holly Lodge, Richmond Pk"
28,Merton,51.416491,-0.18718403,DT,2023,0,Annual,NO2,25.7,2023-01,Annual,11 Haydons Road
28,Richmond upon Thames,51.452312,-0.282383,DT,2023,0,Annual,NO2,11.0,2023-01,Annual,"Holly Lodge, Richmond Pk"
28,Merton,51.416491,-0.18718403,DT,2024,0,Annual,NO2,27.9,2024-01,Annual,11 Haydons Road
29,Merton,51.418228,-0.1779971,DT,2017,0,Annual,NO2,61.0,2017-01,Annual,44 High Street
29,Merton,51.418228,-0.1779971,DT,2018,0,Annual,NO2,66.0,2018-01,Annual,44 High Street
29,Merton,51.418228,-0.1779971,DT,2019,0,Annual,NO2,60.0,2019-01,Annual,44 High Street
29,Merton,51.418228,-0.1779971,DT,2020,0,Annual,NO2,45.1,2020-01,Annual,44 High Street
29,Merton,51.418228,-0.1779971,DT,2021,0,Annual,NO2,45.8,2021-01,Annual,44 High Street
29,Merton,51.418228,-0.1779971,DT,2022,0,Annual,NO2,41.1,2022-01,Annual,44 High Street
29,Merton,51.418228,-0.1779971,DT,2023,0,Annual,NO2,37.3,2023-01,Annual,44 High Street
29,Merton,51.418228,-0.1779971,DT,2024,0,Annual,NO2,37.4,2024-01,Annual,44 High Street
3,Merton,51.380584,-0.21764526,DT,2017,0,Annual,NO2,34.0,2017-01,Annual,A24 Jct Tudor Drive
30,Merton,51.415631,-0.17811474,DT,2017,0,Annual,NO2,48.0,2017-01,Annual,Christchurch Road
30,Merton,51.415631,-0.17811474,DT,2018,0,Annual,NO2,51.0,2018-01,Annual,Christchurch Road
30,Merton,51.415631,-0.17811474,DT,2019,0,Annual,NO2,51.0,2019-01,Annual,Christchurch Road
30,Merton,51.415631,-0.17811474,DT,2020,0,Annual,NO2,34.9,2020-01,Annual,Christchurch Road
30,Merton,51.415631,-0.17811474,DT,2021,0,Annual,NO2,35.8,2021-01,Annual,Christchurch Road
30,Richmond upon Thames,51.445187,-0.303128,DT,2021,0,Annual,NO2,25.0,2021-01,Annual,"Petershan Rd, nr The Russell Schl, TW10"
30,Merton,51.415631,-0.17811474,DT,2022,0,Annual,NO2,33.3,2022-01,Annual,Christchurch Road
30,Richmond upon Thames,51.445187,-0.303128,DT,2022,0,Annual,NO2,20.0,2022-01,Annual,"Petershan Rd, nr The Russell Schl, TW10"
30,Merton,51.415631,-0.17811474,DT,2023,0,Annual,NO2,31.2,2023-01,Annual,Christchurch Road
30,Richmond upon Thames,51.445187,-0.303128,DT,2023,0,Annual,NO2,18.8,2023-01,Annual,"Petershan Rd, nr The Russell Schl, TW10"
30,Merton,51.415631,-0.17811474,DT,2024,0,Annual,NO2,30.6,2024-01,Annual,Christchurch Road
31,Merton,51.407391,-0.19769525,DT,2017,0,Annual,NO2,20.0,2017-01,Annual,Alley Charminster Avenue
31,Richmond upon Thames,51.453629,-0.340064,DT,2017,0,Annual,NO2,52.0,2017-01,Annual,A316 (nr. Chudleigh Rd)
31,Merton,51.407391,-0.19769525,DT,2018,0,Annual,NO2,21.0,2018-01,Annual,Alley Charminster Avenue
31,Richmond upon Thames,51.453629,-0.340064,DT,2018,0,Annual,NO2,49.0,2018-01,Annual,A316 (nr. Chudleigh Rd)
31,Merton,51.407391,-0.19769525,DT,2019,0,Annual,NO2,20.0,2019-01,Annual,Alley Charminster Avenue
31,Richmond upon Thames,51.453629,-0.340064,DT,2019,0,Annual,NO2,45.0,2019-01,Annual,A316 (nr. Chudleigh Rd)
31,Merton,51.407391,-0.19769525,DT,2020,0,Annual,NO2,14.5,2020-01,Annual,Alley Charminster Avenue
31,Richmond upon Thames,51.453629,-0.340064,DT,2020,0,Annual,NO2,35.0,2020-01,Annual,A316 (nr. Chudleigh Rd)
31,Merton,51.407391,-0.19769525,DT,2021,0,Annual,NO2,15.0,2021-01,Annual,Alley Charminster Avenue
31,Richmond upon Thames,51.453629,-0.340064,DT,2021,0,Annual,NO2,35.0,2021-01,Annual,A316 (nr. Chudleigh Rd)
31,Merton,51.407391,-0.19769525,DT,2022,0,Annual,NO2,13.6,2022-01,Annual,Alley Charminster Avenue
31,Richmond upon Thames,51.453629,-0.340064,DT,2022,0,Annual,NO2,31.0,2022-01,Annual,A316 (nr. Chudleigh Rd)
31,Merton,51.407391,-0.19769525,DT,2023,0,Annual,NO2,12.3,2023-01,Annual,Alley Charminster Avenue
31,Richmond upon Thames,51.453629,-0.340064,DT,2023,0,Annual,NO2,30.8,2023-01,Annual,A316 (nr. Chudleigh Rd)
31,Merton,51.407391,-0.19769525,DT,2024,0,Annual,NO2,11.7,2024-01,Annual,Alley Charminster Avenue
32,Merton,51.413422,-0.18759305,DT,2017,0,Annual,NO2,42.0,2017-01,Annual,Merantun Way
32,Richmond upon Thames,51.445827,-0.32895,DT,2017,0,Annual,NO2,59.0,2017-01,Annual,"Kings St, Twickenham ( nr Iceland)"
32,Merton,51.413422,-0.18759305,DT,2018,0,Annual,NO2,38.0,2018-01,Annual,Merantun Way
32,Richmond upon Thames,51.445827,-0.32895,DT,2018,0,Annual,NO2,56.0,2018-01,Annual,"Kings St, Twickenham ( nr Iceland)"
32,Merton,51.413422,-0.18759305,DT,2019,0,Annual,NO2,35.0,2019-01,Annual,Merantun Way
32,Richmond upon Thames,51.445827,-0.32895,DT,2019,0,Annual,NO2,47.0,2019-01,Annual,"Kings St, Twickenham ( nr Iceland)"
32,Merton,51.413422,-0.18759305,DT,2020,0,Annual,NO2,29.2,2020-01,Annual,Merantun Way
32,Richmond upon Thames,51.445827,-0.32895,DT,2020,0,Annual,NO2,40.0,2020-01,Annual,"Kings St, Twickenham ( nr Iceland)"
32,Merton,51.413422,-0.18759305,DT,2021,0,Annual,NO2,29.5,2021-01,Annual,Merantun Way
32,Richmond upon Thames,51.445827,-0.32895,DT,2021,0,Annual,NO2,40.0,2021-01,Annual,"Kings St, Twickenham ( nr Iceland)"
32,Merton,51.413422,-0.18759305,DT,2022,0,Annual,NO2,24.9,2022-01,Annual,Merantun Way
32,Richmond upon Thames,51.445827,-0.32895,DT,2022,0,Annual,NO2,31.0,2022-01,Annual,"Kings St, Twickenham ( nr Iceland)"
32,Merton,51.413422,-0.18759305,DT,2023,0,Annual,NO2,25.6,2023-01,Annual,Merantun Way
32,Richmond upon Thames,51.445827,-0.32895,DT,2023,0,Annual,NO2,29.7,2023-01,Annual,"Kings St, Twickenham ( nr Iceland)"
32,Merton,51.413422,-0.18759305,DT,2024,0,Annual,NO2,25.2,2024-01,Annual,Merantun Way
33,Merton,51.410279,-0.19253448,DT,2017,0,Annual,NO2,49.0,2017-01,Annual,Morden Road
33,Richmond upon Thames,51.445267,-0.333172,DT,2017,0,Annual,NO2,53.0,2017-01,Annual,"Heath Rd, Twickenham (nr M&S)"
33,Merton,51.410279,-0.19253448,DT,2018,0,Annual,NO2,48.0,2018-01,Annual,Morden Road
33,Richmond upon Thames,51.445267,-0.333172,DT,2018,0,Annual,NO2,52.0,2018-01,Annual,"Heath Rd, Twickenham (nr M&S)"
33,Merton,51.410279,-0.19253448,DT,2019,0,Annual,NO2,47.0,2019-01,Annual,Morden Road
33,Richmond upon Thames,51.445267,-0.333172,DT,2019,0,Annual,NO2,40.0,2019-01,Annual,"Heath Rd, Twickenham (nr M&S)"
33,Merton,51.410279,-0.19253448,DT,2020,0,Annual,NO2,34.0,2020-01,Annual,Morden Road
33,Richmond upon Thames,51.445267,-0.333172,DT,2020,0,Annual,NO2,34.0,2020-01,Annual,"Heath Rd, Twickenham (nr M&S)"
33,Merton,51.410279,-0.19253448,DT,2021,0,Annual,NO2,36.9,2021-01,Annual,Morden Road
33,Richmond upon Thames,51.445267,-0.333172,DT,2021,0,Annual,NO2,39.0,2021-01,Annual,"Heath Rd, Twickenham (nr M&S)"
33,Merton,51.410279,-0.19253448,DT,2022,0,Annual,NO2,32.2,2022-01,Annual,Morden Road
33,Richmond upon Thames,51.445267,-0.333172,DT,2022,0,Annual,NO2,28.0,2022-01,Annual,"Heath Rd, Twickenham (nr M&S)"
33,Merton,51.410279,-0.19253448,DT,2023,0,Annual,NO2,26.9,2023-01,Annual,Morden Road
33,Richmond upon Thames,51.445267,-0.333172,DT,2023,0,Annual,NO2,26.8,2023-01,Annual,"Heath Rd, Twickenham (nr M&S)"
33,Merton,51.410279,-0.19253448,DT,2024,0,Annual,NO2,26.2,2024-01,Annual,Morden Road
34,Merton,51.412089,-0.17755096,DT,2017,0,Annual,NO2,59.0,2017-01,Annual,Western Road
34,Merton,51.412089,-0.17755096,DT,2018,0,Annual,NO2,55.0,2018-01,Annual,Western Road
34,Merton,51.412089,-0.17755096,DT,2019,0,Annual,NO2,54.0,2019-01,Annual,Western Road
34,Merton,51.412089,-0.17755096,DT,2020,0,Annual,NO2,43.3,2020-01,Annual,Western Road
34,Merton,51.412089,-0.17755096,DT,2021,0,Annual,NO2,40.5,2021-01,Annual,Western Road
34,Merton,51.412089,-0.17755096,DT,2022,0,Annual,NO2,39.3,2022-01,Annual,Western Road
34,Merton,51.412089,-0.17755096,DT,2023,0,Annual,NO2,34.2,2023-01,Annual,Western Road
34,Merton,51.412089,-0.17755096,DT,2024,0,Annual,NO2,26.7,2024-01,Annual,Western Road
35,Merton,51.411482,-0.16634434,DT,2017,0,Annual,NO2,31.0,2017-01,Annual,Lavender Avenue
35,Richmond upon Thames,51.413096,-0.311478,DT,2017,0,Annual,NO2,45.0,2017-01,Annual,"High St, Hampton Wick"
35,Merton,51.411482,-0.16634434,DT,2018,0,Annual,NO2,31.0,2018-01,Annual,Lavender Avenue
35,Richmond upon Thames,51.413096,-0.311478,DT,2018,0,Annual,NO2,42.0,2018-01,Annual,"High St, Hampton Wick"
35,Merton,51.411482,-0.16634434,DT,2019,0,Annual,NO2,29.0,2019-01,Annual,Lavender Avenue
35,Richmond upon Thames,51.413096,-0.311478,DT,2019,0,Annual,NO2,36.0,2019-01,Annual,"High St, Hampton Wick"
35,Merton,51.411482,-0.16634434,DT,2020,0,Annual,NO2,24.9,2020-01,Annual,Lavender Avenue
35,Richmond upon Thames,51.413096,-0.311478,DT,2020,0,Annual,NO2,32.0,2020-01,Annual,"High St, Hampton Wick"
35,Merton,51.411482,-0.16634434,DT,2021,0,Annual,NO2,23.9,2021-01,Annual,Lavender Avenue
35,Richmond upon Thames,51.413096,-0.311478,DT,2021,0,Annual,NO2,30.0,2021-01,Annual,"High St, Hampton Wick"
35,Merton,51.411482,-0.16634434,DT,2022,0,Annual,NO2,21.1,2022-01,Annual,Lavender Avenue
35,Richmond upon Thames,51.413096,-0.311478,DT,2022,0,Annual,NO2,25.0,2022-01,Annual,"High St, Hampton Wick"
35,Merton,51.411482,-0.16634434,DT,2023,0,Annual,NO2,19.6,2023-01,Annual,Lavender Avenue
35,Richmond upon Thames,51.413096,-0.311478,DT,2023,0,Annual,NO2,22.3,2023-01,Annual,"High St, Hampton Wick"
35,Merton,51.411482,-0.16634434,DT,2024,0,Annual,NO2,17.5,2024-01,Annual,Lavender Avenue
36,Merton,51.419253,-0.16180496,DT,2017,0,Annual,NO2,42.0,2017-01,Annual,35 London Road
36,Richmond upon Thames,51.464735,-0.266153,DT,2017,0,Annual,NO2,60.0,2017-01,Annual,"Upper Richmond Road West(URRW), nr j/w Sheen Lane"
36,Merton,51.419253,-0.16180496,DT,2018,0,Annual,NO2,47.0,2018-01,Annual,35 London Road
36,Richmond upon Thames,51.464735,-0.266153,DT,2018,0,Annual,NO2,63.0,2018-01,Annual,"Upper Richmond Road West(URRW), nr j/w Sheen Lane"
36,Merton,51.419253,-0.16180496,DT,2019,0,Annual,NO2,40.0,2019-01,Annual,35 London Road
36,Richmond upon Thames,51.464735,-0.266153,DT,2019,0,Annual,NO2,61.0,2019-01,Annual,"Upper Richmond Road West(URRW), nr j/w Sheen Lane"
36,Merton,51.419253,-0.16180496,DT,2020,0,Annual,NO2,32.8,2020-01,Annual,35 London Road
36,Richmond upon Thames,51.464735,-0.266153,DT,2020,0,Annual,NO2,56.0,2020-01,Annual,"Upper Richmond Road West(URRW), nr j/w Sheen Lane"
36,Merton,51.419253,-0.16180496,DT,2021,0,Annual,NO2,34.4,2021-01,Annual,35 London Road
36,Richmond upon Thames,51.464735,-0.266153,DT,2021,0,Annual,NO2,55.0,2021-01,Annual,"Upper Richmond Road West(URRW), nr j/w Sheen Lane"
36,Merton,51.419253,-0.16180496,DT,2022,0,Annual,NO2,31.4,2022-01,Annual,35 London Road
36,Richmond upon Thames,51.464735,-0.266153,DT,2022,0,Annual,NO2,52.0,2022-01,Annual,"Upper Richmond Road West(URRW), nr j/w Sheen Lane"
36,Merton,51.419253,-0.16180496,DT,2023,0,Annual,NO2,26.8,2023-01,Annual,35 London Road
36,Richmond upon Thames,51.464735,-0.266153,DT,2023,0,Annual,NO2,48.3,2023-01,Annual,"Upper Richmond Road West(URRW), nr j/w Sheen Lane"
36,Merton,51.419253,-0.16180496,DT,2024,0,Annual,NO2,22.7,2024-01,Annual,35 London Road
37,Merton,51.410117,-0.16188377,DT,2017,0,Annual,NO2,61.0,2017-01,Annual,107 London Road
37,Richmond upon Thames,51.476179,-0.230395,DT,2017,0,Annual,NO2,20.0,2017-01,Annual,"Wetlands, Barnes (static site)"
37,Merton,51.410117,-0.16188377,DT,2018,0,Annual,NO2,67.0,2018-01,Annual,107 London Road
37,Richmond upon Thames,51.476179,-0.230395,DT,2018,0,Annual,NO2,21.0,2018-01,Annual,"Wetlands, Barnes (static site)"
37,Merton,51.410117,-0.16188377,DT,2019,0,Annual,NO2,56.0,2019-01,Annual,107 London Road
37,Richmond upon Thames,51.476179,-0.230395,DT,2019,0,Annual,NO2,20.0,2019-01,Annual,"Wetlands, Barnes (static site)"
37,Merton,51.410117,-0.16188377,DT,2020,0,Annual,NO2,40.8,2020-01,Annual,107 London Road
37,Richmond upon Thames,51.476179,-0.230395,DT,2020,0,Annual,NO2,14.0,2020-01,Annual,"Wetlands, Barnes (static site)"
37,Merton,51.410117,-0.16188377,DT,2021,0,Annual,NO2,43.7,2021-01,Annual,107 London Road
37,Richmond upon Thames,51.476179,-0.230395,DT,2021,0,Annual,NO2,14.0,2021-01,Annual,"Wetlands, Barnes (static site)"
37,Merton,51.410117,-0.16188377,DT,2022,0,Annual,NO2,42.3,2022-01,Annual,107 London Road
37,Richmond upon Thames,51.476179,-0.230395,DT,2022,0,Annual,NO2,14.0,2022-01,Annual,"Wetlands, Barnes (static site)"
37,Merton,51.410117,-0.16188377,DT,2023,0,Annual,NO2,37.1,2023-01,Annual,107 London Road
37,Richmond upon Thames,51.476179,-0.230395,DT,2023,0,Annual,NO2,13.4,2023-01,Annual,"Wetlands, Barnes (static site)"
37,Merton,51.410117,-0.16188377,DT,2024,0,Annual,NO2,30.8,2024-01,Annual,107 London Road
38,Merton,51.404419,-0.16494468,DT,2017,0,Annual,NO2,41.0,2017-01,Annual,265 London Road
38,Merton,51.404419,-0.16494468,DT,2018,0,Annual,NO2,44.0,2018-01,Annual,265 London Road
38,Merton,51.404419,-0.16494468,DT,2019,0,Annual,NO2,41.0,2019-01,Annual,265 London Road
38,Merton,51.404419,-0.16494468,DT,2020,0,Annual,NO2,33.4,2020-01,Annual,265 London Road
38,Merton,51.404419,-0.16494468,DT,2021,0,Annual,NO2,34.8,2021-01,Annual,265 London Road
38,Merton,51.404419,-0.16494468,DT,2022,0,Annual,NO2,33.2,2022-01,Annual,265 London Road
38,Merton,51.404419,-0.16494468,DT,2023,0,Annual,NO2,33.9,2023-01,Annual,265 London Road
38,Merton,51.404419,-0.16494468,DT,2024,0,Annual,NO2,32.3,2024-01,Annual,265 London Road
39,Merton,51.402599,-0.17335628,DT,2017,0,Annual,NO2,45.0,2017-01,Annual,Church Road
39,Richmond upon Thames,51.455771,-0.310019,DT,2017,0,Annual,NO2,52.0,2017-01,Annual,"Richmond Rd, nr Lidl, East Twickenham"
39,Merton,51.402599,-0.17335628,DT,2018,0,Annual,NO2,48.0,2018-01,Annual,Church Road
39,Richmond upon Thames,51.455771,-0.310019,DT,2018,0,Annual,NO2,45.0,2018-01,Annual,"Richmond Rd, nr Lidl, East Twickenham"
39,Merton,51.402599,-0.17335628,DT,2019,0,Annual,NO2,40.0,2019-01,Annual,Church Road
39,Richmond upon Thames,51.455771,-0.310019,DT,2019,0,Annual,NO2,39.0,2019-01,Annual,"Richmond Rd, nr Lidl, East Twickenham"
39,Merton,51.402599,-0.17335628,DT,2020,0,Annual,NO2,29.6,2020-01,Annual,Church Road
39,Richmond upon Thames,51.455771,-0.310019,DT,2020,0,Annual,NO2,32.0,2020-01,Annual,"Richmond Rd, nr Lidl, East Twickenham"
39,Merton,51.402599,-0.17335628,DT,2021,0,Annual,NO2,30.5,2021-01,Annual,Church Road
39,Richmond upon Thames,51.455771,-0.310019,DT,2021,0,Annual,NO2,32.0,2021-01,Annual,"Richmond Rd, nr Lidl, East Twickenham"
39,Merton,51.402599,-0.17335628,DT,2022,0,Annual,NO2,26.2,2022-01,Annual,Church Road
39,Richmond upon Thames,51.455771,-0.310019,DT,2022,0,Annual,NO2,30.0,2022-01,Annual,"Richmond Rd, nr Lidl, East Twickenham"
39,Merton,51.402599,-0.17335628,DT,2023,0,Annual,NO2,24.8,2023-01,Annual,Church Road
39,Richmond upon Thames,51.455771,-0.310019,DT,2023,0,Annual,NO2,31.6,2023-01,Annual,"Richmond Rd, nr Lidl, East Twickenham"
39,Merton,51.402599,-0.17335628,DT,2024,0,Annual,NO2,28.5,2024-01,Annual,Church Road
4,Merton,51.398072,-0.22878234,DT,2017,0,Annual,NO2,37.0,2017-01,Annual,154 Grand Drive
4,Richmond upon Thames,51.428748,-0.352862,DT,2017,0,Annual,NO2,36.0,2017-01,Annual,"Hampton Rd, Hampton Hill (nr. Laurel Dene)"
4,Merton,51.398072,-0.22878234,DT,2018,0,Annual,NO2,30.0,2018-01,Annual,154 Grand Drive
4,Richmond upon Thames,51.428748,-0.352862,DT,2018,0,Annual,NO2,35.0,2018-01,Annual,"Hampton Rd, Hampton Hill (nr. Laurel Dene)"
4,Merton,51.398072,-0.22878234,DT,2019,0,Annual,NO2,30.0,2019-01,Annual,154 Grand Drive
4,Richmond upon Thames,51.428748,-0.352862,DT,2019,0,Annual,NO2,31.0,2019-01,Annual,"Hampton Rd, Hampton Hill (nr. Laurel Dene)"
4,Merton,51.398072,-0.22878234,DT,2020,0,Annual,NO2,26.6,2020-01,Annual,154 Grand Drive
4,Richmond upon Thames,51.428748,-0.352862,DT,2020,0,Annual,NO2,27.0,2020-01,Annual,"Hampton Rd, Hampton Hill (nr. Laurel Dene)"
4,Merton,51.398072,-0.22878234,DT,2021,0,Annual,NO2,27.5,2021-01,Annual,154 Grand Drive
4,Richmond upon Thames,51.428748,-0.352862,DT,2021,0,Annual,NO2,28.0,2021-01,Annual,"Hampton Rd, Hampton Hill (nr. Laurel Dene)"
4,Merton,51.398072,-0.22878234,DT,2022,0,Annual,NO2,26.3,2022-01,Annual,154 Grand Drive
4,Richmond upon Thames,51.428748,-0.352862,DT,2022,0,Annual,NO2,24.0,2022-01,Annual,"Hampton Rd, Hampton Hill (nr. Laurel Dene)"
4,Merton,51.398072,-0.22878234,DT,2023,0,Annual,NO2,21.2,2023-01,Annual,154 Grand Drive
4,Richmond upon Thames,51.428748,-0.352862,DT,2023,0,Annual,NO2,22.5,2023-01,Annual,"Hampton Rd, Hampton Hill (nr. Laurel Dene)"
4,Merton,51.398072,-0.22878234,DT,2024,0,Annual,NO2,17.9,2024-01,Annual,154 Grand Drive
40,Merton,51.39955,-0.17043,DT,2017,0,Annual,NO2,46.0,2017-01,Annual,London Road (A217)
40,Richmond upon Thames,51.439435,-0.360233,DT,2017,0,Annual,NO2,42.0,2017-01,Annual,"Staines Rd, Twickenham"
40,Merton,51.39955,-0.17043,DT,2018,0,Annual,NO2,52.0,2018-01,Annual,London Road (A217)
40,Richmond upon Thames,51.439435,-0.360233,DT,2018,0,Annual,NO2,41.0,2018-01,Annual,"Staines Rd, Twickenham"
40,Merton,51.39955,-0.17043,DT,2019,0,Annual,NO2,41.0,2019-01,Annual,London Road (A217)
40,Richmond upon Thames,51.439435,-0.360233,DT,2019,0,Annual,NO2,35.0,2019-01,Annual,"Staines Rd, Twickenham"
40,Merton,51.39955,-0.17043,DT,2020,0,Annual,NO2,32.5,2020-01,Annual,London Road (A217)
40,Richmond upon Thames,51.439435,-0.360233,DT,2020,0,Annual,NO2,29.0,2020-01,Annual,"Staines Rd, Twickenham"
40,Merton,51.39955,-0.17043,DT,2021,0,Annual,NO2,33.4,2021-01,Annual,London Road (A217)
40,Richmond upon Thames,51.439435,-0.360233,DT,2021,0,Annual,NO2,29.0,2021-01,Annual,"Staines Rd, Twickenham"
40,Merton,51.39955,-0.17043,DT,2022,0,Annual,NO2,33.3,2022-01,Annual,London Road (A217)
40,Richmond upon Thames,51.439435,-0.360233,DT,2022,0,Annual,NO2,24.0,2022-01,Annual,"Staines Rd, Twickenham"
40,Merton,51.39955,-0.17043,DT,2023,0,Annual,NO2,32.5,2023-01,Annual,London Road (A217)
40,Richmond upon Thames,51.439435,-0.360233,DT,2023,0,Annual,NO2,23.0,2023-01,Annual,"Staines Rd, Twickenham"
40,Merton,51.39955,-0.17043,DT,2024,0,Annual,NO2,28.3,2024-01,Annual,London Road (A217)
41,Merton,51.398509,-0.18448797,DT,2017,0,Annual,NO2,41.0,2017-01,Annual,Morden Road (A239)
41,Merton,51.398509,-0.18448797,DT,2018,0,Annual,NO2,48.0,2018-01,Annual,Morden Road (A239)
41,Merton,51.398509,-0.18448797,DT,2019,0,Annual,NO2,45.0,2019-01,Annual,Morden Road (A239)
41,Merton,51.398509,-0.18448797,DT,2020,0,Annual,NO2,40.8,2020-01,Annual,Morden Road (A239)
41,Merton,51.398509,-0.18448797,DT,2021,0,Annual,NO2,40.0,2021-01,Annual,Morden Road (A239)
41,Merton,51.398509,-0.18448797,DT,2022,0,Annual,NO2,30.0,2022-01,Annual,Morden Road (A239)
41,Merton,51.398509,-0.18448797,DT,2023,0,Annual,NO2,27.3,2023-01,Annual,Morden Road (A239)
41,Merton,51.398509,-0.18448797,DT,2024,0,Annual,NO2,24.0,2024-01,Annual,Morden Road (A239)
42,Merton,51.394156,-0.1873196,DT,2017,0,Annual,NO2,35.0,2017-01,Annual,St Helier Avenue
42,Richmond upon Thames,51.463995,-0.301596,DT,2017,0,Annual,NO2,89.0,2017-01,Annual,"The Quadrant/Kew Rd, Richmond"
42,Merton,51.394156,-0.1873196,DT,2018,0,Annual,NO2,38.0,2018-01,Annual,St Helier Avenue
